#Time,Wind X,Wind Y,Sail,Rudder,Yaw,Heel,Longitude,Latitude,Vel X,Vel Y,True Wind X,True Wind Y
4350.187314,-3.076484,-0.576323,0.314159,-0.383972,-1.876104,0.230300,-71.756973,42.290157,-0.163238,-0.115556,-0.661601,3.008103
4350.287314,-3.076484,-0.576323,0.314159,-0.383972,-1.876104,0.230300,-71.756973,42.290157,-0.164840,-0.113260,-0.661601,3.008103
4350.387314,-3.076484,-0.576323,0.314159,-0.383972,-1.870904,0.230300,-71.756973,42.290157,-0.164840,-0.113260,-0.480131,2.778826
4350.487314,-3.076484,-0.576323,0.314159,-0.383972,-1.872604,0.230300,-71.756973,42.290157,-0.165427,-0.112401,-0.480131,2.778826
4350.587314,-3.076484,-0.576323,0.314159,-0.383972,-1.870904,0.230300,-71.756973,42.290157,-0.165427,-0.112401,-0.480131,2.778826
4350.687314,-2.921139,-0.589364,0.314159,-0.383972,-1.865604,0.230300,-71.756973,42.290157,-0.171982,-0.102090,-0.480131,2.778826
4350.787314,-2.921139,-0.589364,0.314159,-0.383972,-1.863904,0.230300,-71.756973,42.290157,-0.171982,-0.102090,-0.480131,2.778826
4350.887314,-2.921139,-0.589364,0.314159,-0.383972,-1.867404,0.209400,-71.756973,42.290157,-0.174255,-0.098160,-0.538344,2.717183
4350.987314,-2.921139,-0.589364,0.314159,-0.383972,-1.863904,0.209400,-71.756973,42.290157,-0.174255,-0.098160,-0.538344,2.717183
4351.087314,-2.921139,-0.589364,0.314159,-0.383972,-1.865604,0.209400,-71.756973,42.290157,-0.177573,-0.092020,-0.538344,2.717183
4351.187314,-2.778781,-0.480388,0.314159,-0.383972,-1.863904,0.209400,-71.756973,42.290157,-0.177573,-0.092020,-0.538344,2.717183
4351.287314,-2.778781,-0.480388,0.314159,-0.383972,-1.860404,0.209400,-71.756973,42.290157,-0.177894,-0.091398,-0.538344,2.717183
4351.391780,-2.778781,-0.480388,0.314159,-0.383972,-1.863904,0.209400,-71.756973,42.290157,-0.177894,-0.091398,-0.488928,2.359884
4351.487314,-2.778781,-0.480388,0.314159,-0.383972,-1.867404,0.209400,-71.756973,42.290157,-0.180375,-0.086400,-0.488928,2.359884
4351.587314,-2.778781,-0.480388,0.314159,-0.383972,-1.865604,0.209400,-71.756973,42.290157,-0.180375,-0.086400,-0.488928,2.359884
4351.687314,-2.309447,-0.688880,0.314159,-0.383972,-1.865604,0.209400,-71.756973,42.290157,-0.184920,-0.076187,-0.488928,2.359884
4351.787314,-2.309447,-0.688880,0.314159,-0.383972,-1.865604,0.209400,-71.756973,42.290157,-0.184920,-0.076187,-0.488928,2.359884
4351.887314,-2.309447,-0.688880,0.314159,-0.383972,-1.863904,0.148300,-71.756973,42.290157,-0.141313,-0.050307,-0.681909,2.049537
4351.987314,-2.309447,-0.688880,0.314159,-0.383972,-1.863904,0.148300,-71.756973,42.290157,-0.141313,-0.050307,-0.681909,2.049537
4352.087314,-2.309447,-0.688880,0.314159,-0.383972,-1.863904,0.148300,-71.756973,42.290157,-0.141313,-0.050307,-0.681909,2.049537
4352.187314,-2.421832,-0.431661,0.314159,-0.383972,-1.865604,0.148300,-71.756973,42.290157,-0.144477,-0.040329,-0.681909,2.049537
4352.287314,-2.421832,-0.431661,0.314159,-0.383972,-1.867404,0.148300,-71.756973,42.290157,-0.146726,-0.031167,-0.681909,2.049537
4352.387314,-2.421832,-0.431661,0.314159,-0.383972,-1.869104,0.148300,-71.756973,42.290157,-0.146726,-0.031167,-0.192116,2.612947
4352.487314,-2.421832,-0.431661,0.314159,-0.383972,-1.876104,0.148300,-71.756973,42.290157,-0.146992,-0.029890,-0.192116,2.612947
4352.587314,-2.421832,-0.431661,0.314159,-0.383972,-1.883104,0.148300,-71.756973,42.290157,-0.146992,-0.029890,-0.192116,2.612947
4352.687314,-2.954433,-0.389516,0.314159,-0.383972,-1.888304,0.148300,-71.756973,42.290157,-0.148978,-0.017481,-0.192116,2.612947
4352.787314,-2.954433,-0.389516,0.314159,-0.383972,-1.893604,0.148300,-71.756973,42.290157,-0.148978,-0.017481,-0.192116,2.612947
4352.887314,-2.954433,-0.389516,0.314159,-0.383972,-1.895304,0.069800,-71.756973,42.290157,-0.149234,-0.015140,-0.203115,2.762543
4352.987314,-2.954433,-0.389516,0.314159,-0.383972,-1.900604,0.069800,-71.756973,42.290157,-0.149234,-0.015140,-0.203115,2.762543
4353.087314,-2.954433,-0.389516,0.314159,-0.383972,-1.907504,0.069800,-71.756973,42.290157,-0.149671,-0.009924,-0.203115,2.762543
4353.187314,-2.756740,-0.270710,0.314159,-0.383972,-1.909304,0.069800,-71.756973,42.290157,-0.149671,-0.009924,-0.203115,2.762543
4353.287314,-2.756740,-0.270710,0.314159,-0.383972,-1.912804,0.069800,-71.756981,42.290154,-0.149821,-0.007318,-0.203115,2.762543
4353.387314,-2.756740,-0.270710,0.314159,-0.383972,-1.916304,0.069800,-71.756981,42.290154,-0.149821,-0.007318,0.071004,2.719073
4353.487314,-2.756740,-0.270710,0.314159,-0.383972,-1.919804,0.069800,-71.756981,42.290154,-0.149598,-0.010971,0.071004,2.719073
4353.587314,-2.756740,-0.270710,0.314159,-0.383972,-1.926704,0.069800,-71.756981,42.290154,-0.149598,-0.010971,0.071004,2.719073
4353.687314,-3.279350,-0.264510,0.314159,-0.383972,-1.933704,0.069800,-71.756981,42.290154,-0.099453,-0.010442,0.071004,2.719073
4353.787314,-3.279350,-0.264510,0.314159,-0.383972,-1.937204,0.069800,-71.756981,42.290154,-0.099453,-0.010442,0.071004,2.719073
4353.887314,-3.279350,-0.264510,0.314159,-0.383972,-1.944204,0.031400,-71.756981,42.290154,-0.099146,-0.013043,0.056938,3.289507
4353.987314,-3.279350,-0.264510,0.314159,-0.383972,-1.947704,0.031400,-71.756981,42.290154,-0.099146,-0.013043,0.056938,3.289507
4354.087314,-3.279350,-0.264510,0.314159,-0.383972,-1.947704,0.031400,-71.756981,42.290154,-0.097157,-0.023674,0.056938,3.289507
4354.187314,-3.259494,-0.446991,0.314159,-0.383972,-1.952904,0.031400,-71.756981,42.290154,-0.097157,-0.023674,0.056938,3.289507
4354.292089,-3.259494,-0.446991,0.314159,-0.383972,-1.956404,0.031400,-71.756981,42.290154,-0.094033,-0.034027,0.056938,3.289507
4354.387314,-3.259494,-0.446991,0.314159,-0.383972,-1.965104,0.031400,-71.756981,42.290154,-0.094033,-0.034027,-0.153533,3.026108
4354.487314,-3.259494,-0.446991,0.314159,-0.383972,-1.973904,0.031400,-71.756981,42.290154,-0.092918,-0.036963,-0.153533,3.026108
4354.587314,-3.259494,-0.446991,0.314159,-0.383972,-1.980804,0.031400,-71.756981,42.290154,-0.092918,-0.036963,-0.153533,3.026108
4354.687314,-2.815895,-0.604265,0.314159,-0.383972,-1.986104,0.031400,-71.756981,42.290154,-0.083586,-0.054895,-0.153533,3.026108
4354.787314,-2.815895,-0.604265,0.314159,-0.383972,-1.989604,0.031400,-71.756981,42.290154,-0.083586,-0.054895,-0.153533,3.026108
4354.887314,-2.815895,-0.604265,0.314159,-0.383972,-1.994804,0.122100,-71.756981,42.290154,-0.074437,-0.066777,-0.156837,2.715475
4354.987314,-2.815895,-0.604265,0.314159,-0.383972,-1.994804,0.122100,-71.756981,42.290154,-0.074437,-0.066777,-0.156837,2.715475
4356.000000,-2.815895,-0.604265,0.314159,-0.383972,-1.994804,0.122100,-71.756981,42.290154,-0.074437,-0.066777,-0.156837,2.715475
4356.087314,-2.710361,-0.571703,0.314159,-0.383972,-2.031404,0.240800,-71.756981,42.290154,-0.064594,-0.135379,-0.283173,2.604652
4356.187314,-2.581298,-0.682496,0.314159,-0.383972,-2.036704,0.240800,-71.756981,42.290154,-0.064594,-0.135379,-0.283173,2.604652
4356.287314,-2.581298,-0.682496,0.314159,-0.383972,-2.038404,0.240800,-71.756981,42.290154,-0.060793,-0.137129,-0.283173,2.604652
4356.391818,-2.581298,-0.682496,0.314159,-0.383972,-2.043704,0.240800,-71.756981,42.290154,-0.060793,-0.137129,-0.335689,2.547982
4356.487314,-2.581298,-0.682496,0.314159,-0.383972,-2.040204,0.240800,-71.756981,42.290154,-0.060793,-0.137129,-0.335689,2.547982
4356.587314,-2.581298,-0.682496,0.314159,-0.383972,-2.041904,0.240800,-71.756981,42.290154,-0.060793,-0.137129,-0.335689,2.547982
4356.687314,-2.665251,-0.754545,0.314159,-0.383972,-2.043704,0.240800,-71.756981,42.290154,-0.057415,-0.138577,-0.335689,2.547982
4356.791820,-2.665251,-0.754545,0.314159,-0.383972,-2.041904,0.240800,-71.756981,42.290154,-0.057415,-0.138577,-0.335689,2.547982
4356.887314,-2.665251,-0.754545,0.314159,-0.383972,-2.045404,0.319300,-71.756981,42.290154,-0.059349,-0.137759,-0.183772,2.763897
4356.987314,-2.665251,-0.754545,0.314159,-0.383972,-2.050604,0.319300,-71.756981,42.290154,-0.059349,-0.137759,-0.183772,2.763897
4357.087314,-2.665251,-0.754545,0.314159,-0.383972,-2.050604,0.319300,-71.756981,42.290154,-0.059349,-0.137759,-0.183772,2.763897
4357.187314,-2.844069,-0.704393,0.314159,-0.383972,-2.048904,0.319300,-71.756981,42.290154,-0.080416,-0.183121,-0.183772,2.763897
4357.287314,-2.844069,-0.704393,0.314159,-0.383972,-2.047204,0.319300,-71.756981,42.290154,-0.082954,-0.181985,-0.183772,2.763897
4357.387314,-2.844069,-0.704393,0.314159,-0.383972,-2.048904,0.319300,-71.756981,42.290154,-0.082954,-0.181985,-0.289745,2.754805
4357.487314,-2.844069,-0.704393,0.314159,-0.383972,-2.047204,0.319300,-71.756981,42.290154,-0.086757,-0.180203,-0.289745,2.754805
4357.587314,-2.844069,-0.704393,0.314159,-0.383972,-2.043704,0.319300,-71.756981,42.290154,-0.086757,-0.180203,-0.289745,2.754805
4357.687314,-2.801819,-0.857152,0.314159,-0.383972,-2.045404,0.319300,-71.756981,42.290154,-0.090201,-0.178504,-0.289745,2.754805
4357.787314,-2.801819,-0.857152,0.314159,-0.383972,-2.045404,0.319300,-71.756981,42.290154,-0.090201,-0.178504,-0.289745,2.754805
4357.887314,-2.801819,-0.857152,0.314159,-0.383972,-2.041904,0.352500,-71.756981,42.290154,-0.092673,-0.177233,-0.363590,2.796462
4357.987314,-2.801819,-0.857152,0.314159,-0.383972,-2.043704,0.352500,-71.756981,42.290154,-0.092673,-0.177233,-0.363590,2.796462
4358.087314,-2.801819,-0.857152,0.314159,-0.383972,-2.040204,0.352500,-71.756981,42.290154,-0.103630,-0.171058,-0.363590,2.796462
4358.187314,-2.881000,-0.761737,0.314159,-0.383972,-2.034904,0.352500,-71.756981,42.290154,-0.103630,-0.171058,-0.363590,2.796462
4358.287314,-2.881000,-0.761737,0.314159,-0.383972,-2.033204,0.352500,-71.756981,42.290150,-0.109820,-0.167151,-0.363590,2.796462
4358.387314,-2.881000,-0.761737,0.314159,-0.383972,-2.031404,0.352500,-71.756981,42.290150,-0.109820,-0.167151,-0.230040,2.920956
4358.487314,-2.881000,-0.761737,0.314159,-0.383972,-2.031404,0.352500,-71.756981,42.290150,-0.110405,-0.166766,-0.230040,2.920956
4358.587314,-2.881000,-0.761737,0.314159,-0.383972,-2.029704,0.352500,-71.756981,42.290150,-0.110405,-0.166766,-0.230040,2.920956
4358.687314,-2.946163,-0.707828,0.314159,-0.383972,-2.022704,0.352500,-71.756981,42.290150,-0.114441,-0.164022,-0.230040,2.920956
4358.787314,-2.946163,-0.707828,0.314159,-0.383972,-2.019204,0.352500,-71.756981,42.290150,-0.114441,-0.164022,-0.230040,2.920956
4358.887314,-2.946163,-0.707828,0.314159,-0.383972,-2.021004,0.329800,-71.756981,42.290150,-0.154282,-0.196715,-0.301251,2.864201
4358.987314,-2.946163,-0.707828,0.314159,-0.383972,-2.017504,0.329800,-71.756981,42.290150,-0.154282,-0.196715,-0.301251,2.864201
4359.087314,-2.946163,-0.707828,0.314159,-0.383972,-2.017504,0.329800,-71.756981,42.290150,-0.154282,-0.196715,-0.301251,2.864201
4359.191823,-2.958099,-0.656165,0.314159,-0.383972,-2.008804,0.329800,-71.756981,42.290150,-0.159036,-0.192893,-0.301251,2.864201
4359.291798,-2.958099,-0.656165,0.314159,-0.383972,-2.008804,0.329800,-71.756981,42.290150,-0.164694,-0.188085,-0.301251,2.864201
4359.391823,-2.958099,-0.656165,0.314159,-0.383972,-2.000004,0.329800,-71.756981,42.290150,-0.164694,-0.188085,-0.505731,2.987497
4359.487314,-2.958099,-0.656165,0.314159,-0.383972,-1.994804,0.329800,-71.756981,42.290150,-0.166006,-0.186928,-0.505731,2.987497
4359.587314,-2.958099,-0.656165,0.314159,-0.383972,-1.991304,0.329800,-71.756981,42.290150,-0.166006,-0.186928,-0.505731,2.987497
4359.687314,-3.084043,-0.775294,0.314159,-0.383972,-1.987804,0.329800,-71.756989,42.290150,-0.172735,-0.180728,-0.505731,2.987497
4359.787314,-3.084043,-0.775294,0.314159,-0.383972,-1.979104,0.329800,-71.756989,42.290150,-0.172735,-0.180728,-0.505731,2.987497
4359.890378,-3.084043,-0.775294,0.314159,-0.383972,-1.975604,0.296700,-71.756989,42.290150,-0.175871,-0.177678,-0.445893,2.946452
4359.987314,-3.084043,-0.775294,0.314159,-0.383972,-1.972104,0.296700,-71.756989,42.290150,-0.175871,-0.177678,-0.445893,2.946452
4360.087314,-3.084043,-0.775294,0.314159,-0.383972,-1.972104,0.296700,-71.756989,42.290150,-0.175871,-0.177678,-0.445893,2.946452
4360.187314,-3.045937,-0.720532,0.314159,-0.383972,-1.959904,0.296700,-71.756989,42.290150,-0.178639,-0.174895,-0.445893,2.946452
4360.287314,-3.045937,-0.720532,0.314159,-0.383972,-1.958104,0.296700,-71.756989,42.290150,-0.181655,-0.171760,-0.445893,2.946452
4360.387314,-3.045937,-0.720532,0.314159,-0.383972,-1.947704,0.296700,-71.756989,42.290150,-0.181655,-0.171760,-0.414932,2.950971
4360.487314,-3.045937,-0.720532,0.314159,-0.383972,-1.944204,0.296700,-71.756989,42.290150,-0.183448,-0.169843,-0.414932,2.950971
4360.587314,-3.045937,-0.720532,0.314159,-0.383972,-1.938904,0.296700,-71.756989,42.290150,-0.183448,-0.169843,-0.414932,2.950971
4360.687314,-3.123560,-0.596465,0.314159,-0.383972,-1.932004,0.296700,-71.756989,42.290150,-0.190402,-0.162010,-0.414932,2.950971
4360.787314,-3.123560,-0.596465,0.314159,-0.383972,-1.926704,0.296700,-71.756989,42.290150,-0.190402,-0.162010,-0.414932,2.950971
4360.887314,-3.123560,-0.596465,0.314159,-0.383972,-1.923204,0.274000,-71.756989,42.290150,-0.230511,-0.192002,-0.453375,2.995889
4360.987314,-3.123560,-0.596465,0.314159,-0.383972,-1.923204,0.274000,-71.756989,42.290150,-0.230511,-0.192002,-0.453375,2.995889
4361.087314,-3.123560,-0.596465,0.314159,-0.383972,-1.916304,0.274000,-71.756989,42.290150,-0.230511,-0.192002,-0.453375,2.995889
4361.187314,-3.282893,-0.614990,0.314159,-0.383972,-1.900604,0.274000,-71.756989,42.290150,-0.234473,-0.187143,-0.453375,2.995889
4361.287314,-3.282893,-0.614990,0.314159,-0.383972,-1.895304,0.274000,-71.756989,42.290146,-0.238351,-0.182178,-0.453375,2.995889
4361.387314,-3.282893,-0.614990,0.314159,-0.383972,-1.891804,0.274000,-71.756989,42.290146,-0.238351,-0.182178,-0.640499,2.961530
4361.487314,-3.282893,-0.614990,0.314159,-0.383972,-1.886604,0.274000,-71.756989,42.290146,-0.241182,-0.178414,-0.640499,2.961530
4361.587314,-3.282893,-0.614990,0.314159,-0.383972,-1.879604,0.274000,-71.756989,42.290146,-0.241182,-0.178414,-0.640499,2.961530
4361.687314,-3.103295,-0.694235,0.314159,-0.383972,-1.870904,0.274000,-71.756989,42.290146,-0.207762,-0.139050,-0.640499,2.961530
4361.787314,-3.103295,-0.694235,0.314159,-0.383972,-1.869104,0.274000,-71.756989,42.290146,-0.207762,-0.139050,-0.640499,2.961530
4361.887314,-3.103295,-0.694235,0.314159,-0.383972,-1.863904,0.242500,-71.756989,42.290146,-0.213169,-0.130609,-0.604461,2.866972
4361.987314,-3.103295,-0.694235,0.314159,-0.383972,-1.858704,0.242500,-71.756989,42.290146,-0.213169,-0.130609,-0.604461,2.866972
4362.087314,-3.103295,-0.694235,0.314159,-0.383972,-1.851704,0.242500,-71.756989,42.290146,-0.215194,-0.127247,-0.604461,2.866972
4362.187314,-3.206006,-0.468109,0.314159,-0.383972,-1.848204,0.242500,-71.756989,42.290146,-0.215194,-0.127247,-0.604461,2.866972
4362.287314,-3.206006,-0.468109,0.314159,-0.383972,-1.844704,0.242500,-71.756989,42.290146,-0.216742,-0.124590,-0.604461,2.866972
4362.387314,-3.206006,-0.468109,0.314159,-0.383972,-1.839504,0.242500,-71.756989,42.290146,-0.216742,-0.124590,-0.625091,2.964821
4362.487314,-3.206006,-0.468109,0.314159,-0.383972,-1.837704,0.242500,-71.756989,42.290146,-0.220547,-0.117724,-0.625091,2.964821
4362.591794,-3.206006,-0.468109,0.314159,-0.383972,-1.829004,0.242500,-71.756989,42.290146,-0.220547,-0.117724,-0.625091,2.964821
4362.687314,-3.287118,-0.591995,0.314159,-0.383972,-1.823804,0.242500,-71.756989,42.290146,-0.228748,-0.100868,-0.625091,2.964821
4362.787314,-3.287118,-0.591995,0.314159,-0.383972,-1.822004,0.242500,-71.756989,42.290146,-0.228748,-0.100868,-0.625091,2.964821
4362.887314,-3.287118,-0.591995,0.314159,-0.383972,-1.820304,0.185000,-71.756989,42.290146,-0.230478,-0.096849,-0.619051,3.068172
4362.987314,-3.287118,-0.591995,0.314159,-0.383972,-1.820304,0.185000,-71.756989,42.290146,-0.230478,-0.096849,-0.619051,3.068172
4363.087314,-3.287118,-0.591995,0.314159,-0.383972,-1.820304,0.185000,-71.756989,42.290146,-0.233868,-0.088351,-0.619051,3.068172
4363.187314,-3.304083,-0.488504,0.314159,-0.383972,-1.816804,0.185000,-71.756989,42.290146,-0.233868,-0.088351,-0.619051,3.068172
4363.287315,-3.304083,-0.488504,0.314159,-0.383972,-1.818504,0.185000,-71.756989,42.290146,-0.234782,-0.085891,-0.619051,3.068172
4363.387315,-3.304083,-0.488504,0.314159,-0.383972,-1.816804,0.185000,-71.756989,42.290146,-0.234782,-0.085891,-0.703648,2.998546
4363.487315,-3.304083,-0.488504,0.314159,-0.383972,-1.818504,0.185000,-71.756989,42.290146,-0.237504,-0.078050,-0.703648,2.998546
4363.587315,-3.304083,-0.488504,0.314159,-0.383972,-1.818504,0.185000,-71.756989,42.290146,-0.237504,-0.078050,-0.703648,2.998546
4363.687315,-3.360916,-0.443107,0.314159,-0.383972,-1.816804,0.185000,-71.756989,42.290146,-0.191671,-0.057115,-0.703648,2.998546
4363.787315,-3.360916,-0.443107,0.314159,-0.383972,-1.813304,0.185000,-71.756989,42.290146,-0.191671,-0.057115,-0.703648,2.998546
4363.887315,-3.360916,-0.443107,0.314159,-0.383972,-1.815004,0.122100,-71.756989,42.290146,-0.190430,-0.061127,-0.529597,3.196424
4363.987315,-3.360916,-0.443107,0.314159,-0.383972,-1.815004,0.122100,-71.756989,42.290146,-0.190430,-0.061127,-0.529597,3.196424
4364.087315,-3.360916,-0.443107,0.314159,-0.383972,-1.815004,0.122100,-71.756989,42.290146,-0.190430,-0.061127,-0.529597,3.196424
4364.187315,-3.463166,-0.431947,0.314159,-0.383972,-1.813304,0.122100,-71.756989,42.290146,-0.190221,-0.061775,-0.529597,3.196424
4364.287315,-3.463166,-0.431947,0.314159,-0.383972,-1.813304,0.122100,-71.756989,42.290146,-0.191870,-0.056444,-0.529597,3.196424
4364.387315,-3.463166,-0.431947,0.314159,-0.383972,-1.813304,0.122100,-71.756989,42.290146,-0.191870,-0.056444,-0.537770,3.245752
4364.487315,-3.463166,-0.431947,0.314159,-0.383972,-1.809804,0.122100,-71.756989,42.290146,-0.192161,-0.055445,-0.537770,3.245752
4364.587315,-3.463166,-0.431947,0.314159,-0.383972,-1.811504,0.122100,-71.756989,42.290146,-0.192161,-0.055445,-0.537770,3.245752
4364.687315,-3.370108,-0.366708,0.314159,-0.383972,-1.813304,0.122100,-71.756989,42.290146,-0.189784,-0.063105,-0.537770,3.245752
4364.787315,-3.370108,-0.366708,0.314159,-0.383972,-1.815004,0.122100,-71.756989,42.290146,-0.189784,-0.063105,-0.537770,3.245752
4364.887315,-3.370108,-0.366708,0.314159,-0.383972,-1.811504,0.101200,-71.756989,42.290142,-0.189337,-0.064431,-0.507209,3.200053
4364.987315,-3.370108,-0.366708,0.314159,-0.383972,-1.813304,0.101200,-71.756989,42.290142,-0.189337,-0.064431,-0.507209,3.200053
4365.087315,-3.370108,-0.366708,0.314159,-0.383972,-1.813304,0.101200,-71.756989,42.290142,-0.188181,-0.067735,-0.507209,3.200053
4365.187315,-3.365383,-0.407794,0.314159,-0.383972,-1.809804,0.101200,-71.756989,42.290142,-0.188181,-0.067735,-0.507209,3.200053
4365.287315,-3.365383,-0.407794,0.314159,-0.383972,-1.806304,0.101200,-71.756989,42.290142,-0.185961,-0.073609,-0.507209,3.200053
4365.387315,-3.365383,-0.407794,0.314159,-0.383972,-1.802804,0.101200,-71.756989,42.290142,-0.185961,-0.073609,-0.601486,3.122598
4365.491866,-3.365383,-0.407794,0.314159,-0.383972,-1.804604,0.101200,-71.756989,42.290142,-0.185961,-0.073609,-0.601486,3.122598
4365.587315,-3.365383,-0.407794,0.282743,-0.383972,-1.801104,0.101200,-71.756989,42.290142,-0.185961,-0.073609,-0.601486,3.122598
4365.691818,-3.358567,-0.460578,0.314159,-0.383972,-1.802804,0.101200,-71.756989,42.290142,-0.144892,-0.038810,-0.601486,3.122598
4365.787315,-3.358567,-0.460578,0.314159,-0.383972,-1.801104,0.101200,-71.756989,42.290142,-0.144892,-0.038810,-0.601486,3.122598
4365.887315,-3.358567,-0.460578,0.314159,-0.383972,-1.801104,0.125600,-71.756989,42.290142,-0.142085,-0.048082,-0.673802,3.169163
4365.987315,-3.358567,-0.460578,0.314159,-0.383972,-1.801104,0.125600,-71.756989,42.290142,-0.142085,-0.048082,-0.673802,3.169163
4366.087315,-3.358567,-0.460578,0.314159,-0.383972,-1.801104,0.125600,-71.756989,42.290142,-0.142085,-0.048082,-0.673802,3.169163
4366.187315,-3.133520,-0.541714,0.282743,-0.383972,-1.804604,0.125600,-71.756989,42.290142,-0.143826,-0.042592,-0.673802,3.169163
4366.287315,-3.133520,-0.541714,0.282743,-0.383972,-1.811504,0.125600,-71.756989,42.290142,-0.144195,-0.041325,-0.673802,3.169163
4366.387315,-3.133520,-0.541714,0.282743,-0.383972,-1.816804,0.125600,-71.756989,42.290142,-0.144195,-0.041325,-0.625091,2.964821
4366.487315,-3.133520,-0.541714,0.314159,-0.383972,-1.818504,0.125600,-71.756989,42.290142,-0.143902,-0.042333,-0.625091,2.964821
4366.587315,-3.133520,-0.541714,0.314159,-0.383972,-1.820304,0.125600,-71.756989,42.290142,-0.143902,-0.042333,-0.625091,2.964821
4366.687315,-3.137235,-0.519767,0.314159,-0.383972,-1.820304,0.125600,-71.756989,42.290142,-0.141313,-0.050307,-0.625091,2.964821
4366.787315,-3.137235,-0.519767,0.314159,-0.383972,-1.820304,0.125600,-71.756989,42.290142,-0.141313,-0.050307,-0.625091,2.964821
4366.887315,-3.137235,-0.519767,0.282743,-0.383972,-1.825504,0.109900,-71.756989,42.290142,-0.142003,-0.048324,-0.599605,2.919054
4366.991065,-3.137235,-0.519767,0.282743,-0.383972,-1.827204,0.109900,-71.756989,42.290142,-0.142003,-0.048324,-0.599605,2.919054
4367.087315,-3.137235,-0.519767,0.314159,-0.383972,-1.830704,0.109900,-71.756989,42.290142,-0.139277,-0.055695,-0.599605,2.919054
4367.187315,-3.032212,-0.540454,0.314159,-0.383972,-1.832504,0.109900,-71.756989,42.290142,-0.139277,-0.055695,-0.599605,2.919054
4367.287315,-3.032212,-0.540454,0.314159,-0.383972,-1.834204,0.109900,-71.756989,42.290142,-0.136932,-0.061234,-0.599605,2.919054
4367.391818,-3.032212,-0.540454,0.282743,-0.383972,-1.836004,0.109900,-71.756989,42.290142,-0.136932,-0.061234,-0.574325,2.873161
4367.487315,-3.032212,-0.540454,0.282743,-0.383972,-1.836004,0.109900,-71.756996,42.290142,-0.137568,-0.059792,-0.574325,2.873161
4367.587315,-3.032212,-0.540454,0.282743,-0.383972,-1.841204,0.109900,-71.756996,42.290142,-0.137568,-0.059792,-0.574325,2.873161
4367.687315,-3.041156,-0.487615,0.282743,-0.383972,-1.844704,0.109900,-71.756996,42.290142,-0.089498,-0.044610,-0.574325,2.873161
4367.787315,-3.041156,-0.487615,0.314159,-0.383972,-1.848204,0.109900,-71.756996,42.290142,-0.089498,-0.044610,-0.574325,2.873161
4367.887315,-3.041156,-0.487615,0.314159,-0.383972,-1.851704,0.150000,-71.756996,42.290142,-0.126936,-0.079920,-0.498859,2.887220
4367.987315,-3.041156,-0.487615,0.282743,-0.383972,-1.853404,0.150000,-71.756996,42.290142,-0.126936,-0.079920,-0.498859,2.887220
4368.087315,-3.041156,-0.487615,0.282743,-0.383972,-1.855204,0.150000,-71.756996,42.290142,-0.123477,-0.085167,-0.498859,2.887220
4368.187315,-3.100250,-0.430525,0.282743,-0.383972,-1.856904,0.150000,-71.756996,42.290142,-0.123477,-0.085167,-0.498859,2.887220
4368.287315,-3.100250,-0.430525,0.282743,-0.383972,-1.858704,0.150000,-71.756996,42.290142,-0.081924,-0.057345,-0.498859,2.887220
4368.387315,-3.100250,-0.430525,0.314159,-0.383972,-1.860404,0.150000,-71.756996,42.290142,-0.081924,-0.057345,-0.421894,3.000484
4368.487315,-3.100250,-0.430525,0.314159,-0.383972,-1.862204,0.150000,-71.756996,42.290142,-0.080185,-0.059752,-0.421894,3.000484
4368.587315,-3.100250,-0.430525,0.282743,-0.383972,-1.860404,0.150000,-71.756996,42.290142,-0.080185,-0.059752,-0.421894,3.000484
4368.687315,-3.085153,-0.527953,0.282743,-0.383972,-1.860404,0.150000,-71.756996,42.290138,-0.075134,-0.065992,-0.421894,3.000484
4368.791819,-3.085153,-0.527953,0.282743,-0.383972,-1.863904,0.150000,-71.756996,42.290138,-0.075134,-0.065992,-0.421894,3.000484
4368.887315,-3.085153,-0.527953,0.282743,-0.383972,-1.863904,0.200700,-71.756996,42.290138,-0.075246,-0.065864,-0.497974,3.039477
4368.987315,-3.085153,-0.527953,0.282743,-0.383972,-1.865604,0.200700,-71.756996,42.290138,-0.075246,-0.065864,-0.497974,3.039477
4369.087315,-3.085153,-0.527953,0.314159,-0.383972,-1.869104,0.200700,-71.756996,42.290138,-0.108818,-0.103241,-0.497974,3.039477
4369.187315,-3.084250,-0.533197,0.282743,-0.383972,-1.872604,0.200700,-71.756996,42.290138,-0.108818,-0.103241,-0.497974,3.039477
4369.291818,-3.084250,-0.533197,0.282743,-0.383972,-1.879604,0.200700,-71.756996,42.290138,-0.106266,-0.105865,-0.497974,3.039477
4369.387315,-3.084250,-0.533197,0.282743,-0.383972,-1.883104,0.200700,-71.756996,42.290138,-0.106266,-0.105865,-0.484806,2.990963
4369.487315,-3.084250,-0.533197,0.282743,-0.383972,-1.883104,0.200700,-71.756996,42.290138,-0.107183,-0.104937,-0.484806,2.990963
4369.587315,-3.084250,-0.533197,0.314159,-0.383972,-1.886604,0.200700,-71.756996,42.290138,-0.107183,-0.104937,-0.484806,2.990963
4369.687315,-3.117188,-0.628918,0.314159,-0.383972,-1.890104,0.200700,-71.756996,42.290138,-0.098421,-0.113196,-0.484806,2.990963
4369.787315,-3.117188,-0.628918,0.314159,-0.383972,-1.888304,0.200700,-71.756996,42.290138,-0.098421,-0.113196,-0.484806,2.990963
